component,MAPE,MAE,actual_mean_sales,predicted_mean_sales
store_6_item_25,16.06675459951737,8.609871922554168,53.1,52.32672157701312
store_8_item_16,16.06366376161609,4.1120867413506526,26.166666666666668,25.830734050748436
store_6_item_50,15.97053882654153,6.4556426762416,42.53333333333333,41.95925591403762
store_6_item_46,15.951644335500733,5.840489053654534,38.2,38.629932088217586
store_1_item_8,15.942172808350419,9.526408934686694,60.1,57.18021923744608
store_8_item_30,15.920495088436667,6.378348095814677,39.6,38.433591919196026
store_1_item_11,15.912356316027584,8.285329307772432,53.36666666666667,50.637996106517996
store_3_item_45,15.910345067266729,12.168284556599726,78.66666666666667,76.57507058214121
store_9_item_24,15.907795871968927,9.709700447055196,58.93333333333333,59.748664335104415
store_9_item_38,15.901743770264302,10.990439936582394,72.03333333333333,70.73402664627777
store_4_item_2,15.866780573770175,8.57985419359137,53.4,50.858067172707464
store_9_item_14,15.846319848953314,7.733840584549122,50.93333333333333,52.69700534269068
store_8_item_43,15.838662582582637,8.083218139051365,52.766666666666666,55.77398147463948
store_3_item_31,15.815367718971482,8.847542979681352,56.3,53.94055102856392
store_3_item_14,15.815206223873227,8.934986338403961,57.0,55.84314546395188
store_1_item_22,15.814696644616419,9.590762883566459,61.166666666666664,61.04166986980194
store_3_item_46,15.793999719416757,9.45824089480292,60.1,54.8173520987911
store_8_item_18,15.774850844108549,13.10416562249285,86.63333333333334,85.57849693324223
store_6_item_31,15.772796698349117,5.192080618589026,36.4,38.29274842846865
store_3_item_33,15.711913591289091,11.271829865235343,69.4,64.58659056359225
store_5_item_36,15.708577170355156,8.383300376449533,52.6,48.10942710717644
store_9_item_36,15.699254189374631,10.88713037415488,69.23333333333333,69.46926222052247
store_10_item_31,15.695326588604322,8.180650729944015,55.7,57.08776961812431
store_10_item_36,15.694341555875432,11.178047104640601,72.23333333333333,74.25288575853013
store_9_item_28,15.657687058076858,12.629040127297534,80.13333333333334,76.03305654342313
store_6_item_29,15.652478859278277,6.106902213467283,42.9,44.238781140726395
store_8_item_35,15.618455153952407,9.992562959636704,69.06666666666666,68.63679951421923
store_10_item_33,15.614224857612388,9.772363496955608,64.96666666666667,67.42452423913376
store_9_item_2,15.598491095869765,8.331382181587738,53.333333333333336,51.90225532110269
store_10_item_7,15.551619568531228,8.331553486930922,55.93333333333333,53.741393944757725
store_10_item_22,15.539278335542592,11.69941957717469,79.6,74.4730767322412
store_6_item_6,15.51969797421448,5.681779920106728,37.733333333333334,36.54820899220402
store_9_item_22,15.503595201357692,10.71060048497919,71.4,70.13376781240514
store_2_item_14,15.489599238607285,9.82389513213714,64.83333333333333,64.27704750993217
store_3_item_22,15.466359344178937,11.172322999872945,77.03333333333333,76.23498256182546
store_10_item_18,15.439585677440231,12.296378405428824,81.33333333333333,79.38506559971289
store_4_item_45,15.421852456066604,11.112861630909437,71.63333333333334,69.99845581530262
store_9_item_10,15.416238130390997,10.249667230748466,66.6,62.21201860387371
store_2_item_10,15.383735180593746,12.184395638674113,81.76666666666667,78.06056685856774
store_2_item_48,15.379576721222717,8.301848424890078,57.1,53.11030735637624
store_9_item_31,15.377559668348168,8.281761231277667,54.56666666666667,51.160692879601996
store_10_item_46,15.352852604830467,9.026820684235913,55.766666666666666,55.554650733231874
store_8_item_8,15.296138157728537,12.262065569732467,80.53333333333333,77.3089652073722
store_9_item_12,15.278459046793873,9.332660140448843,61.166666666666664,59.801350071872136
store_8_item_20,15.270648680513329,8.020885748597307,51.7,49.773166952476714
store_4_item_9,15.270073995335515,7.32508737511276,47.46666666666667,44.49167463835337
store_8_item_29,15.245527906716378,11.387874919554907,74.96666666666667,69.72876554731356
store_9_item_6,15.228133569733446,7.998874990498566,52.9,51.256023200854976
store_8_item_40,15.210248347236261,4.310471395776449,30.233333333333334,30.57130877082132
store_8_item_50,15.122477447915864,9.55652696104251,67.9,70.43912040107358
store_4_item_14,15.082979111354138,8.005958315810743,53.3,50.52663800805133
store_4_item_35,15.057708339735203,8.13985081761899,57.96666666666667,55.628859294979705
store_3_item_25,15.042557483208526,11.627600081888549,80.83333333333333,76.31111757780708
store_7_item_13,15.038005458026438,7.4887881043836675,52.3,49.04259865151925
store_4_item_38,15.028761255039294,10.605823449145872,72.06666666666666,68.77533091422147
store_4_item_29,15.000209102485224,9.679648490199916,63.86666666666667,59.69881813007843
store_3_item_7,14.94744918505907,8.36557884831039,57.5,54.93691810337497
store_6_item_38,14.912061460222075,7.696819504945451,50.5,49.2795826509762
store_10_item_25,14.881399050399521,10.436098201545873,76.1,76.17740803641603
store_1_item_12,14.851908901345523,7.928892353552438,54.53333333333333,51.78059740202864
store_10_item_35,14.844881680557872,9.479946285251758,64.33333333333333,62.13352166118478
store_5_item_15,14.843855149804645,8.732152926593075,59.93333333333333,54.34158863599451
store_6_item_8,14.818195335076068,7.353134482209913,50.5,50.450857341169126
store_9_item_8,14.810642101358928,9.980408351658435,70.06666666666666,69.6123453246128
store_1_item_29,14.754857596966279,7.842215642815481,55.166666666666664,51.7543083050819
store_8_item_28,14.750293515472624,13.754412279506353,91.93333333333334,95.01198209074234
store_9_item_18,14.72873160086249,10.78468908704006,74.13333333333334,75.14805072170729
store_1_item_45,14.709822363450106,9.14678582051524,62.36666666666667,60.60973513716385
store_8_item_45,14.684074440485654,11.66951288799981,82.63333333333334,80.82117454093097
store_2_item_39,14.65172033069888,7.092151593483625,46.43333333333333,46.2761272044788
store_5_item_7,14.632585372380733,5.460760077048442,37.6,36.67600036798042
store_3_item_13,14.607618194369762,11.933725373958358,85.1,78.3989161633421
store_4_item_28,14.529181026567512,11.05911566276806,79.5,78.00849483890653
store_2_item_6,14.493526636279864,9.232394609966722,64.7,63.8613258594936
store_2_item_50,14.442600053701904,9.874504073812068,70.03333333333333,69.46579862297705
store_9_item_50,14.43880362904654,8.212183784777112,58.666666666666664,56.87014236035709
store_3_item_29,14.432419033560695,9.562601896142638,68.76666666666667,66.67398174655733
store_2_item_33,14.365535508239164,10.39949858736011,75.7,73.66451150155599
store_10_item_15,14.361910817562546,12.392644101068457,85.53333333333333,82.8015884402575
store_4_item_12,14.34507405021038,9.412706387792786,65.8,62.350246099385394
store_3_item_8,14.34028748933335,10.941567349207059,74.3,70.63854861931745
store_3_item_2,14.335568633076425,8.180190879044382,57.4,55.56145183435733
store_1_item_10,14.300213477702329,8.51747700425451,57.7,55.21189156888153
store_1_item_38,14.273973662535061,9.643494167314069,63.0,60.45645063077038
store_4_item_25,14.272210606818156,10.29072633686294,71.96666666666667,68.85161675157319
store_10_item_6,14.174206635936093,8.616609786283371,58.96666666666667,54.41866175650128
store_3_item_18,14.174004299258444,11.039735674036416,81.4,81.44576466715816
store_8_item_26,14.150687886080481,7.23771694556118,51.43333333333333,50.05702042094891
store_8_item_25,14.129362900862416,11.743058543355515,82.83333333333333,80.6369639096874
store_8_item_46,14.124503184932038,8.639753235048481,63.0,58.836106204585306
store_8_item_6,14.09017591324361,9.111051190248537,62.166666666666664,57.47354539835485
store_10_item_13,14.056252267467064,11.070320252932653,81.4,81.56292904203048
store_1_item_28,14.020820199151288,9.244863892770109,67.73333333333333,68.16928007551577
store_1_item_2,13.973086634445558,6.81412637247958,47.3,43.15297462463838
store_4_item_10,13.953976887107128,9.529450782768114,67.83333333333333,63.84625664389053
store_1_item_31,13.915951506955556,6.4467461692550385,44.7,44.6845278659003
store_2_item_28,13.913411695080422,13.15806621112325,95.53333333333333,93.6022511810456
store_2_item_22,13.867181985311994,12.620183696086583,89.36666666666666,83.53178469018913
store_6_item_22,13.842604986273665,7.103130577129324,50.166666666666664,53.726377714093616
store_8_item_38,13.840325017934893,12.32662817240658,88.23333333333333,84.50725041093305
store_5_item_38,13.800596339334822,7.704832826796437,54.266666666666666,50.35030416604647
store_3_item_35,13.795812165642488,8.79534401029246,64.86666666666666,62.409135232206864
store_10_item_38,13.758732689584502,11.542095364420497,80.23333333333333,69.89084169300055
store_2_item_36,13.668209771343538,11.465805902499138,84.83333333333333,85.49075915098229
store_2_item_43,13.61540202476322,7.779444501779002,57.666666666666664,55.968096636251
store_3_item_6,13.56580399478535,7.718244491619552,57.0,57.4810819180313
store_2_item_24,13.541369542595952,9.62374942788022,73.06666666666666,71.09501791809849
store_9_item_13,13.531481395876138,10.005140245030832,75.8,72.75410379758297
store_1_item_35,13.498079198122278,6.796664113413476,50.9,51.53292930986345
store_2_item_13,13.494620428365685,12.003301136345163,92.13333333333334,88.51112913177336
store_4_item_36,13.442963664138777,8.626912037300901,71.43333333333334,70.73098205474527
store_2_item_25,13.375357140031216,12.02922553387185,88.86666666666666,85.83082838819168
store_3_item_9,13.357186298706194,6.720164099194023,51.4,50.52787111621976
store_3_item_38,13.335558709460962,10.225487140602601,78.7,77.29620856704233
store_4_item_22,13.331508027852973,9.925668809146128,73.46666666666667,69.00763615517403
store_1_item_46,13.258797333914728,6.057763946803531,45.63333333333333,43.66699464876852
store_9_item_21,13.214548374014681,4.59987427100323,35.56666666666667,35.30292842825007
store_8_item_22,13.166293388938923,11.244884631297863,84.6,82.26706024676493
store_3_item_28,13.148681518233602,10.802240057103715,83.23333333333333,83.22108844332269
store_3_item_50,13.013659616846814,8.48895870713363,64.3,64.34967497235397
store_4_item_18,12.976323470178658,9.40336465438941,74.66666666666667,79.20295775681862
store_10_item_28,12.90719819567421,10.5176973345518,85.26666666666667,84.17435682695512
store_8_item_36,12.901313609717782,10.629790295010622,83.5,79.2929656378607
store_3_item_15,12.821999237109507,10.479992529556776,85.7,86.36954834496471
store_9_item_11,12.736046151636979,8.434714114897696,65.93333333333334,61.674713583223394
store_1_item_25,12.70934814269987,8.265258699281924,63.666666666666664,60.00763216307743
store_8_item_10,12.696124955875021,9.4573511680128,75.76666666666667,73.25377436921363
store_6_item_28,12.369455121290063,7.074382172410321,56.266666666666666,55.81908755317033
store_5_item_6,12.211208085727135,4.149114465591003,37.166666666666664,36.9167476320283
store_4_item_8,12.176915575780377,8.998497625314455,70.9,70.17910834254641
store_2_item_38,12.119116743310602,11.054362376624187,89.73333333333333,85.75135941198438
store_4_item_15,12.058607717434414,10.023044852311052,81.26666666666667,76.16623919739249
store_2_item_31,12.027191913808862,7.721785181846449,64.3,62.52334855816477
store_8_item_15,12.00899075618726,11.098133755174974,92.1,91.89025093538386
store_2_item_18,11.70425245695097,10.91479024232018,92.83333333333333,91.88123628007679
store_2_item_8,11.50443566250361,10.038325978326435,86.5,82.17864026873211
store_10_item_45,11.030347050367112,8.467573027068418,76.96666666666667,74.97003353486019
store_2_item_15,10.784481243909589,10.052354240711027,96.6,96.10050717370233
store_9_item_15,9.891135326280247,7.968361377177251,79.2,80.76075146054617
